opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,engage_month,close_month,close_value,manager,regional_office,sector,year_established,revenue,employees,office_location,employee_size,time_to_close,time_to_close_bin
PZB9NUK8,Vicki Laflamme,MG Special,Y-corporation,Won,2016-12-01,2017-03-05,2016-12-01,2017-03-01,46,Celia Rouche,West,employment,1983,2871350000,9561,United States,7501 - 10000,94,90+ days
A0ANOYPF,Darcel Schlecht,GTXPro,Ron-tech,Won,2016-12-02,2017-03-09,2016-12-01,2017-03-01,4891,Melvin Marxen,Central,medical,1992,3922420000,6837,United States,5001 - 7500,97,90+ days
0P4AAPYX,Hayden Neloms,GTX Plus Basic,Golddex,Won,2016-12-02,2017-03-03,2016-12-01,2017-03-01,1040,Celia Rouche,West,finance,2008,52500000,165,United States,0 - 1000,91,90+ days
O6T5WC3W,Hayden Neloms,GTX Plus Basic,Sonron,Won,2016-12-02,2017-03-04,2016-12-01,2017-03-01,1108,Celia Rouche,West,telecommunications,1999,1699850000,5108,United States,5001 - 7500,92,90+ days
0NO04P6C,Hayden Neloms,MG Special,Nam-zim,Won,2016-12-02,2017-03-04,2016-12-01,2017-03-01,59,Celia Rouche,West,services,1987,405590000,1179,Brazil,1001 - 2500,92,90+ days
22OFSXBT,Jonathan Berthelot,GTXPro,Statholdings,Won,2016-12-02,2017-03-30,2016-12-01,2017-03-01,5406,Melvin Marxen,Central,employment,1997,291270000,586,United States,0 - 1000,118,90+ days
MRXZTMM6,Kary Hendrixson,GTX Basic,Cheers,Won,2016-12-02,2017-03-20,2016-12-01,2017-03-01,515,Summer Sewald,West,entertainment,1993,4269899999.9999995,6472,United States,5001 - 7500,108,90+ days
LGI8QEC2,Moses Frase,GTX Basic,Treequote,Won,2016-12-02,2017-03-06,2016-12-01,2017-03-01,583,Dustin Brinkmann,Central,telecommunications,1988,5266090000,8595,United States,7501 - 10000,94,90+ days
6KZ0NCFX,Versie Hillebrand,MG Special,Funholding,Won,2016-12-02,2017-03-14,2016-12-01,2017-03-01,54,Dustin Brinkmann,Central,finance,1991,2819500000,7227,United States,5001 - 7500,102,90+ days
3SF8O9S6,Vicki Laflamme,MG Special,Plusstrip,Won,2016-12-02,2017-03-27,2016-12-01,2017-03-01,60,Celia Rouche,West,entertainment,2002,349810000,315,United States,0 - 1000,115,90+ days
CNM0H9FR,Zane Levy,GTX Basic,NA,Engaging,2016-12-02,NA,2016-12-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
XK668R7C,Darcel Schlecht,GTX Basic,Dontechi,Lost,2016-12-03,2017-03-12,2016-12-01,2017-03-01,0,Melvin Marxen,Central,software,1982,4618000000,10083,United States,10000 +,99,90+ days
TZCAQWL3,Darcel Schlecht,GTXPro,Funholding,Lost,2016-12-03,2017-03-19,2016-12-01,2017-03-01,0,Melvin Marxen,Central,finance,1991,2819500000,7227,United States,5001 - 7500,106,90+ days
BADC6A9H,Darcel Schlecht,GTX Basic,Globex Corporation,Won,2016-12-03,2017-03-23,2016-12-01,2017-03-01,516,Melvin Marxen,Central,technology,2000,1223720000,2497,Norway,1001 - 2500,110,90+ days
B8E0UUZR,Darcel Schlecht,GTXPro,Rangreen,Won,2016-12-03,2017-03-22,2016-12-01,2017-03-01,4829,Melvin Marxen,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,109,90+ days
I043RXJV,Moses Frase,GTX Plus Basic,Dontechi,Lost,2016-12-03,2017-03-17,2016-12-01,2017-03-01,0,Dustin Brinkmann,Central,software,1982,4618000000,10083,United States,10000 +,104,90+ days
MWWB44CC,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2016-12-03,2017-03-02,2016-12-01,2017-03-01,950,Rocco Neubert,East,technology,1992,1712680000,3194,United States,2051 - 5000,89,61 - 90 days
HBTINPDG,Vicki Laflamme,GTX Plus Basic,Xx-holding,Lost,2016-12-03,2017-03-09,2016-12-01,2017-03-01,0,Celia Rouche,West,finance,1993,7537240000,20293,United States,10000 +,96,90+ days
DZ3KHZSX,Corliss Cosme,GTX Basic,Initech,Won,2016-12-04,2017-03-20,2016-12-01,2017-03-01,513,Cara Losch,East,telecommunications,1994,6395050000,20275,United States,10000 +,106,90+ days
3W1K7X5F,Darcel Schlecht,GTXPro,Condax,Lost,2016-12-04,2017-03-09,2016-12-01,2017-03-01,0,Melvin Marxen,Central,medical,2017,4540000,9,United States,0 - 1000,95,90+ days
45A57X68,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2016-12-04,2017-03-12,2016-12-01,2017-03-01,5522,Melvin Marxen,Central,medical,1992,3922420000,6837,United States,5001 - 7500,98,90+ days
9SLYC4TR,Gladys Colclough,MG Special,Cancity,Won,2016-12-04,2017-03-09,2016-12-01,2017-03-01,56,Melvin Marxen,Central,retail,2001,718620000,2448,United States,1001 - 2500,95,90+ days
JLWKWQYC,James Ascencio,GTXPro,Doncon,Won,2016-12-04,2017-03-08,2016-12-01,2017-03-01,5673,Summer Sewald,West,technology,2010,587720000,1501,United States,1001 - 2500,94,90+ days
7QC6FOKW,Kami Bicknell,GTX Basic,Xx-holding,Won,2016-12-04,2017-03-10,2016-12-01,2017-03-01,598,Summer Sewald,West,finance,1993,7537240000,20293,United States,10000 +,96,90+ days
XA184CMW,Marty Freudenburg,GTX Plus Pro,Rangreen,Won,2016-12-04,2017-03-16,2016-12-01,2017-03-01,5787,Melvin Marxen,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,102,90+ days
S0N7BYU3,Maureen Marcano,GTX Plus Basic,Singletechno,Won,2016-12-04,2017-03-08,2016-12-01,2017-03-01,1070,Summer Sewald,West,retail,1996,2214940000,5374,United States,5001 - 7500,94,90+ days
6WOMHAJM,Boris Faz,MG Advanced,Donquadtech,Won,2016-12-05,2017-03-14,2016-12-01,2017-03-01,3677,Rocco Neubert,East,technology,1992,1712680000,3194,United States,2051 - 5000,99,90+ days
G1QGATKV,Cassey Cress,GTX Plus Pro,Ontomedia,Won,2016-12-05,2017-03-30,2016-12-01,2017-03-01,5425,Rocco Neubert,East,employment,1997,882120000,2769,United States,2051 - 5000,115,90+ days
UAE5ZC7O,Daniell Hammack,GTX Plus Pro,NA,Engaging,2016-12-05,NA,2016-12-01,NA,NA,Rocco Neubert,East,NA,NA,NA,NA,NA,NA,NA,NA
6XFVQI32,Donn Cantrell,MG Advanced,Yearin,Won,2016-12-05,2017-03-23,2016-12-01,2017-03-01,3415,Rocco Neubert,East,retail,2005,2261050000,3851,United States,2051 - 5000,108,90+ days
JUCNIG4H,James Ascencio,GTX Basic,NA,Engaging,2016-12-05,NA,2016-12-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
OGD4MDJ9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2016-12-05,2017-03-21,2016-12-01,2017-03-01,891,Summer Sewald,West,medical,2004,1618890000,3889,United States,2051 - 5000,106,90+ days
4NGBUZWJ,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-06,2017-03-12,2016-12-01,2017-03-01,609,Dustin Brinkmann,Central,software,1998,2714900000,2641,United States,2051 - 5000,96,90+ days
EFG5DGV5,Markita Hansen,MG Special,Plusstrip,Won,2016-12-06,2017-03-16,2016-12-01,2017-03-01,54,Celia Rouche,West,entertainment,2002,349810000,315,United States,0 - 1000,100,90+ days
82MM4H33,Zane Levy,GTX Plus Basic,Labdrill,Won,2016-12-06,2017-03-09,2016-12-01,2017-03-01,1049,Summer Sewald,West,medical,1985,2741370000,9226,United States,7501 - 10000,93,90+ days
14PM641K,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2016-12-07,2017-03-07,2016-12-01,2017-03-01,1152,Rocco Neubert,East,retail,1990,2520830000,3502,United States,2051 - 5000,90,61 - 90 days
DSBGHOPN,Daniell Hammack,MG Special,Plussunin,Lost,2016-12-07,2017-03-20,2016-12-01,2017-03-01,0,Rocco Neubert,East,retail,2003,1419980000,4018,United States,2051 - 5000,103,90+ days
1YSOZLHF,Daniell Hammack,GTXPro,Umbrella Corporation,Won,2016-12-07,2017-03-28,2016-12-01,2017-03-01,4799,Rocco Neubert,East,finance,1998,2022140000,5113,United States,5001 - 7500,111,90+ days
E8RP9FRW,Gladys Colclough,MG Special,dambase,Won,2016-12-07,2017-03-12,2016-12-01,2017-03-01,51,Melvin Marxen,Central,marketing,1995,2173980000,2928,United States,2051 - 5000,95,90+ days
787IRG9Q,Hayden Neloms,MG Advanced,J-Texon,Won,2016-12-07,2017-03-03,2016-12-01,2017-03-01,3426,Celia Rouche,West,retail,1989,1388670000,3583,United States,2051 - 5000,86,61 - 90 days
0TUS4NAC,Jonathan Berthelot,MG Special,Rangreen,Won,2016-12-07,2017-03-11,2016-12-01,2017-03-01,51,Melvin Marxen,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,94,90+ days
FAJTQMUM,Kami Bicknell,GTX Basic,Finjob,Won,2016-12-07,2017-03-20,2016-12-01,2017-03-01,564,Summer Sewald,West,employment,1988,2059900000,3644,United States,2051 - 5000,103,90+ days
TWF0J0DF,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2016-12-08,2017-03-01,2016-12-01,2017-03-01,5882,Dustin Brinkmann,Central,medical,2002,3178240000,4540,United States,2051 - 5000,83,61 - 90 days
ICMXZOVL,Daniell Hammack,GTXPro,Stanredtax,Engaging,2016-12-08,NA,2016-12-01,NA,NA,Rocco Neubert,East,finance,1987,1698200000,3798,United States,2051 - 5000,NA,NA
UQ14O415,Donn Cantrell,GTXPro,Plussunin,Won,2016-12-08,2017-03-20,2016-12-01,2017-03-01,5059,Rocco Neubert,East,retail,2003,1419980000,4018,United States,2051 - 5000,102,90+ days
IBEUTCSW,James Ascencio,MG Advanced,NA,Engaging,2016-12-08,NA,2016-12-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
O3KC8QI8,Kami Bicknell,GTX Plus Basic,NA,Engaging,2016-12-08,NA,2016-12-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
BOJSLNDG,Kami Bicknell,MG Advanced,Singletechno,Won,2016-12-08,2017-03-11,2016-12-01,2017-03-01,3388,Summer Sewald,West,retail,1996,2214940000,5374,United States,5001 - 7500,93,90+ days
WALNFJ70,Kary Hendrixson,GTX Plus Pro,NA,Engaging,2016-12-08,NA,2016-12-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
DASMR0EK,Markita Hansen,GTX Plus Pro,Zoomit,Won,2016-12-08,2017-03-10,2016-12-01,2017-03-01,5410,Celia Rouche,West,entertainment,1992,324190000,978,United States,0 - 1000,92,90+ days
A76M0OOH,Reed Clapper,GTX Plus Basic,Zathunicon,Won,2016-12-08,2017-03-28,2016-12-01,2017-03-01,978,Rocco Neubert,East,retail,2010,71120000,144,United States,0 - 1000,110,90+ days
E1VKE2PH,Vicki Laflamme,MG Special,Scotfind,Won,2016-12-08,2017-03-26,2016-12-01,2017-03-01,54,Celia Rouche,West,software,1996,6354870000,16780,United States,10000 +,108,90+ days
SKY95DVG,Anna Snelling,MG Special,Betatech,Lost,2016-12-09,2017-03-22,2016-12-01,2017-03-01,0,Dustin Brinkmann,Central,medical,1986,647180000,1185,Kenya,1001 - 2500,103,90+ days
V5OK4V5I,Cassey Cress,GTX Basic,Bubba Gump,Won,2016-12-09,2017-03-14,2016-12-01,2017-03-01,549,Rocco Neubert,East,software,2002,987390000,2253,United States,1001 - 2500,95,90+ days
GJ4L5HHN,Corliss Cosme,GTX Plus Basic,Mathtouch,Won,2016-12-09,2017-03-14,2016-12-01,2017-03-01,1034,Cara Losch,East,marketing,1984,3027460000,9516,Jordan,7501 - 10000,95,90+ days
9R8JWY3J,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2016-12-09,2017-03-03,2016-12-01,2017-03-01,4998,Rocco Neubert,East,finance,1993,646100000,883,United States,0 - 1000,84,61 - 90 days
0EOFVU05,Donn Cantrell,MG Advanced,Ontomedia,Won,2016-12-09,2017-03-28,2016-12-01,2017-03-01,3421,Rocco Neubert,East,employment,1997,882120000,2769,United States,2051 - 5000,109,90+ days
HNHOPL7M,Kary Hendrixson,GTX Plus Pro,Doncon,Won,2016-12-09,2017-03-04,2016-12-01,2017-03-01,5425,Summer Sewald,West,technology,2010,587720000,1501,United States,1001 - 2500,85,61 - 90 days
Y0NYI17R,Vicki Laflamme,MG Special,Dalttechnology,Won,2016-12-09,2017-03-15,2016-12-01,2017-03-01,55,Celia Rouche,West,software,2013,98790000,96,United States,0 - 1000,96,90+ days
R4F4RGAL,Violet Mclelland,MG Advanced,Silis,Won,2016-12-09,2017-03-14,2016-12-01,2017-03-01,3558,Cara Losch,East,medical,1994,2818380000,6290,United States,5001 - 7500,95,90+ days
MNVMY83P,Cassey Cress,GTXPro,Plussunin,Engaging,2016-12-10,NA,2016-12-01,NA,NA,Rocco Neubert,East,retail,2003,1419980000,4018,United States,2051 - 5000,NA,NA
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,2016-12-10,2017-03-22,2016-12-01,2017-03-01,4839,Summer Sewald,West,retail,2009,497110000,1588,United States,1001 - 2500,102,90+ days
40DPY158,Markita Hansen,MG Special,Hottechi,Won,2016-12-10,2017-03-25,2016-12-01,2017-03-01,47,Celia Rouche,West,technology,1997,8170380000,16499,Korea,10000 +,105,90+ days
DP9E525R,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-10,2017-03-24,2016-12-01,2017-03-01,1007,Summer Sewald,West,retail,1990,4968910000,7523,United States,7501 - 10000,104,90+ days
DBDUMQQK,Niesha Huffines,MG Special,Inity,Won,2016-12-10,2017-03-24,2016-12-01,2017-03-01,48,Melvin Marxen,Central,marketing,1986,2403580000,8801,United States,7501 - 10000,104,90+ days
CNBN12RL,Versie Hillebrand,MG Special,Treequote,Won,2016-12-10,2017-03-07,2016-12-01,2017-03-01,49,Dustin Brinkmann,Central,telecommunications,1988,5266090000,8595,United States,7501 - 10000,87,61 - 90 days
OXL0YWEE,Violet Mclelland,GTX Basic,Mathtouch,Won,2016-12-10,2017-03-18,2016-12-01,2017-03-01,504,Cara Losch,East,marketing,1984,3027460000,9516,Jordan,7501 - 10000,98,90+ days
ZOBJHMAF,Cassey Cress,MG Advanced,NA,Engaging,2016-12-11,NA,2016-12-01,NA,NA,Rocco Neubert,East,NA,NA,NA,NA,NA,NA,NA,NA
KD6MB4AP,Elease Gluck,MG Special,NA,Engaging,2016-12-11,NA,2016-12-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
5CSSZJF4,Jonathan Berthelot,GTX Basic,Finhigh,Won,2016-12-11,2017-03-21,2016-12-01,2017-03-01,543,Melvin Marxen,Central,finance,2006,1102430000,1759,United States,1001 - 2500,100,90+ days
0XG8TOJF,Kary Hendrixson,GTX Plus Pro,Fasehatice,Lost,2016-12-11,2017-03-18,2016-12-01,2017-03-01,0,Summer Sewald,West,retail,1990,4968910000,7523,United States,7501 - 10000,97,90+ days
IIS0O91J,Kary Hendrixson,GTXPro,Fasehatice,Won,2016-12-11,2017-03-28,2016-12-01,2017-03-01,5149,Summer Sewald,West,retail,1990,4968910000,7523,United States,7501 - 10000,107,90+ days
2LP5SUR5,Lajuana Vencill,GTX Basic,Treequote,Lost,2016-12-11,2017-03-09,2016-12-01,2017-03-01,0,Dustin Brinkmann,Central,telecommunications,1988,5266090000,8595,United States,7501 - 10000,88,61 - 90 days
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,2016-12-11,2017-03-11,2016-12-01,2017-03-01,1043,Celia Rouche,West,retail,2009,497110000,1588,United States,1001 - 2500,90,61 - 90 days
5I4K5TQE,Cassey Cress,GTX Plus Pro,Sumace,Lost,2016-12-12,2017-03-09,2016-12-01,2017-03-01,0,Rocco Neubert,East,retail,2000,167890000,493,Romania,0 - 1000,87,61 - 90 days
RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,2016-12-12,2017-03-29,2016-12-01,2017-03-01,437,Summer Sewald,West,medical,2017,4540000,9,United States,0 - 1000,107,90+ days
A194RP0I,Rosalina Dieter,MG Advanced,NA,Engaging,2016-12-12,NA,2016-12-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
1HVNTEPV,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,2016-12-12,2017-03-11,2016-12-01,2017-03-01,4465,Cara Losch,East,retail,2004,702720000,1831,United States,1001 - 2500,89,61 - 90 days
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,2016-12-12,2017-03-18,2016-12-01,2017-03-01,443,Celia Rouche,West,technology,1980,7708380000,13756,United States,10000 +,96,90+ days
TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,2016-12-12,2017-03-23,2016-12-01,2017-03-01,0,Cara Losch,East,retail,2000,167890000,493,Romania,0 - 1000,101,90+ days
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,2016-12-13,2017-03-20,2016-12-01,2017-03-01,4278,Melvin Marxen,Central,medical,1986,647180000,1185,Kenya,1001 - 2500,97,90+ days
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,2016-12-13,2017-03-06,2016-12-01,2017-03-01,41,Cara Losch,East,retail,2004,702720000,1831,United States,1001 - 2500,83,61 - 90 days
3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,2016-12-13,2017-03-28,2016-12-01,2017-03-01,519,Melvin Marxen,Central,medical,2002,3178240000,4540,United States,2051 - 5000,105,90+ days
KV2OFRJT,Kami Bicknell,GTXPro,NA,Engaging,2016-12-13,NA,2016-12-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,2016-12-13,2017-03-04,2016-12-01,2017-03-01,524,Summer Sewald,West,software,1982,11698030000,34288,United States,10000 +,81,61 - 90 days
OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,2016-12-13,2017-03-27,2016-12-01,2017-03-01,552,Summer Sewald,West,retail,1996,2214940000,5374,United States,5001 - 7500,104,90+ days
F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,2016-12-14,2017-03-02,2016-12-01,2017-03-01,970,Melvin Marxen,Central,marketing,1985,375430000,1190,United States,1001 - 2500,78,61 - 90 days
ERFRHR3Z,Hayden Neloms,MG Advanced,NA,Engaging,2016-12-14,NA,2016-12-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
J53D8EOL,Kary Hendrixson,GTX Plus Basic,Hottechi,Engaging,2016-12-14,NA,2016-12-01,NA,NA,Summer Sewald,West,technology,1997,8170380000,16499,Korea,10000 +,NA,NA
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2016-12-14,2017-03-13,2016-12-01,2017-03-01,1046,Summer Sewald,West,services,1982,792460000,1299,United States,1001 - 2500,89,61 - 90 days
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,2016-12-14,2017-03-14,2016-12-01,2017-03-01,988,Summer Sewald,West,marketing,2008,894370000,1593,Poland,1001 - 2500,90,61 - 90 days
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-14,2017-03-22,2016-12-01,2017-03-01,547,Dustin Brinkmann,Central,software,1998,2714900000,2641,United States,2051 - 5000,98,90+ days
J32XDDAW,Markita Hansen,GTX Basic,NA,Engaging,2016-12-14,NA,2016-12-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,2016-12-14,2017-03-04,2016-12-01,2017-03-01,0,Summer Sewald,West,retail,1996,2214940000,5374,United States,5001 - 7500,80,61 - 90 days
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2016-12-14,2017-03-31,2016-12-01,2017-03-01,54,Dustin Brinkmann,Central,medical,2002,3178240000,4540,United States,2051 - 5000,107,90+ days
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2016-12-14,2017-03-20,2016-12-01,2017-03-01,57,Cara Losch,East,medical,1994,2818380000,6290,United States,5001 - 7500,96,90+ days
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2016-12-14,2017-03-18,2016-12-01,2017-03-01,55,Cara Losch,East,retail,2005,2261050000,3851,United States,2051 - 5000,94,90+ days
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2016-12-15,2017-03-15,2016-12-01,2017-03-01,5765,Dustin Brinkmann,Central,finance,1987,1698200000,3798,United States,2051 - 5000,90,61 - 90 days
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2016-12-15,2017-03-16,2016-12-01,2017-03-01,639,Rocco Neubert,East,medical,1991,326820000,1016,United States,1001 - 2500,91,90+ days
G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,2016-12-15,2017-03-15,2016-12-01,2017-03-01,5100,Summer Sewald,West,medical,1985,2741370000,9226,United States,7501 - 10000,90,61 - 90 days
1ZDDZD8B,Markita Hansen,MG Special,NA,Engaging,2016-12-15,NA,2016-12-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-15,2017-03-07,2016-12-01,2017-03-01,4906,Celia Rouche,West,retail,1990,4968910000,7523,United States,7501 - 10000,82,61 - 90 days
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2016-12-16,NA,2016-12-01,NA,NA,Rocco Neubert,East,retail,2007,894330000,1635,Italy,1001 - 2500,NA,NA
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,2016-12-16,NA,2016-12-01,NA,NA,Rocco Neubert,East,entertainment,1998,217870000,551,United States,0 - 1000,NA,NA
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,2016-12-01,2017-03-01,1037,Rocco Neubert,East,finance,1994,355230000,853,United States,0 - 1000,81,61 - 90 days
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,2016-12-01,2017-03-01,537,Summer Sewald,West,retail,2001,2437850000,4874,United States,2051 - 5000,89,61 - 90 days
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,2016-12-16,2017-03-09,2016-12-01,2017-03-01,4694,Summer Sewald,West,services,1982,792460000,1299,United States,1001 - 2500,83,61 - 90 days
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,2016-12-01,2017-03-01,560,Dustin Brinkmann,Central,marketing,1985,375430000,1190,United States,1001 - 2500,98,90+ days
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,2016-12-01,2017-03-01,589,Dustin Brinkmann,Central,marketing,1995,2173980000,2928,United States,2051 - 5000,87,61 - 90 days
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,2016-12-01,2017-03-01,493,Rocco Neubert,East,marketing,1984,3027460000,9516,Jordan,7501 - 10000,88,61 - 90 days
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,2016-12-01,2017-03-01,50,Dustin Brinkmann,Central,medical,1986,647180000,1185,Kenya,1001 - 2500,82,61 - 90 days
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,2016-12-01,2017-03-01,492,Celia Rouche,West,employment,1983,2871350000,9561,United States,7501 - 10000,102,90+ days
PYOFK7ZD,Cassey Cress,GTX Basic,NA,Engaging,2016-12-17,NA,2016-12-01,NA,NA,Rocco Neubert,East,NA,NA,NA,NA,NA,NA,NA,NA
DWUXMAGZ,Corliss Cosme,GTX Plus Pro,NA,Engaging,2016-12-17,NA,2016-12-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,2016-12-01,2017-03-01,1255,Cara Losch,East,technology,1980,7708380000,13756,United States,10000 +,86,61 - 90 days
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,2016-12-01,2017-03-01,463,Melvin Marxen,Central,employment,1997,291270000,586,United States,0 - 1000,77,61 - 90 days
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,2016-12-01,2017-03-01,0,Rocco Neubert,East,telecommunications,1994,6395050000,20275,United States,10000 +,100,90+ days
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,2016-12-01,2017-03-01,605,Rocco Neubert,East,technology,2011,40790000,142,China,0 - 1000,85,61 - 90 days
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,2016-12-01,2017-03-01,1315,Celia Rouche,West,retail,1990,4968910000,7523,United States,7501 - 10000,93,90+ days
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,2016-12-01,2017-03-01,559,Dustin Brinkmann,Central,medical,1984,441080000,1210,United States,1001 - 2500,75,61 - 90 days
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,2016-12-01,2017-03-01,557,Dustin Brinkmann,Central,technology,1983,1008060000,1238,United States,1001 - 2500,101,90+ days
