order_number,line_item,order_month,order_date,delivery_date,customer_key,store_key,product_key,quantity,gender,name,city,state_code,state,zip_code,birthday,product_name,brand,color,unit_cost_usd,unit_price_usd,sales_usd,subcategory_key,subcategory,category_key,category,first_purchase_date,age_in_days,unique_purchase_count,repeat_customer
421014,2,2016-02-01,2016-02-25,2016-03-01,1319610,0,69,2,Female,Paula Sanchez,Columbia,MD,Maryland,21044,1958-12-14,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Pink,13.1,25.69,51.38,0106,Bluetooth Headphones,01,Audio,2016-02-25,1822,3,1
421014,3,2016-02-01,2016-02-25,2016-03-01,1319610,0,28,7,Female,Paula Sanchez,Columbia,MD,Maryland,21044,1958-12-14,Contoso 16GB Mp5 Player M1600 Red,Contoso,Red,91.93,199.9,1399.3,0101,MP4&MP3,01,Audio,2016-02-25,1822,3,1
423003,1,2016-02-01,2016-02-27,2016-03-15,1969221,0,85,1,Female,Jennifer Hamilton,Waynesboro,VA,Virginia,22980,1971-01-09,NT Wireless Bluetooth Stereo Headphones M402 Green,Northwind Traders,Green,45.98,99.99000000000001,99.99000000000001,0106,Bluetooth Headphones,01,Audio,2016-02-27,1820,5,1
423003,2,2016-02-01,2016-02-27,2016-03-15,1969221,0,1990,6,Female,Jennifer Hamilton,Waynesboro,VA,Virginia,22980,1971-01-09,Fabrikam Microwave 2.2CuFt M1250 Silver,Fabrikam,Silver,91.97,199.99,1199.94,0803,Microwaves,08,Home Appliances,2016-02-27,1820,5,1
423003,3,2016-02-01,2016-02-27,2016-03-15,1969221,0,130,2,Female,Jennifer Hamilton,Waynesboro,VA,Virginia,22980,1971-01-09,"Adventure Works 20"" Analog CRT TV E45 Black",Adventure Works,Black,101.97,200,400,0201,Televisions,02,TV and Video,2016-02-27,1820,5,1
423003,4,2016-02-01,2016-02-27,2016-03-15,1969221,0,1085,1,Female,Jennifer Hamilton,Waynesboro,VA,Virginia,22980,1971-01-09,"Contoso SLR Camera 35"" X358 Grey",Contoso,Grey,188.19,568,568,0402,Digital SLR Cameras,04,Cameras and camcorders,2016-02-27,1820,5,1
423003,5,2016-02-01,2016-02-27,2016-03-15,1969221,0,1630,2,Female,Jennifer Hamilton,Waynesboro,VA,Virginia,22980,1971-01-09,Contoso DVD 60 DVD Storage Binder L20 Black,Contoso,Black,7.58,22.89,45.78,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-02-27,1820,5,1
423009,1,2016-02-01,2016-02-27,2016-03-03,1346611,0,1164,2,Female,Sharon Roque,Springfield,IL,Illinois,62701,1941-04-01,Fabrikam Social videographer 1'' 25mm E400 Black,Fabrikam,Black,91.77,180,360,0405,Camcorders,04,Cameras and camcorders,2016-02-27,1820,2,1
423014,1,2016-02-01,2016-02-27,2016-03-04,1910016,0,1428,2,Female,Françoise Boileau,Severna Park,MD,Maryland,21146,1951-11-11,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",The Phone Company,Grey,123.24000000000001,268,536,0503,Touch Screen Phones,05,Cell phones,2016-02-27,1820,1,0
423015,1,2016-02-01,2016-02-27,2016-03-01,2031187,0,1648,2,Male,Agnano Madera,Pompano Beach,FL,Florida,33062,1986-05-17,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Black,56.08,109.99000000000001,219.98000000000002,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-02-27,1820,1,0
424000,1,2016-02-01,2016-02-28,2016-03-05,1668458,0,2010,5,Male,Robert Jonas,Danville,IL,Illinois,61832,1990-12-22,Fabrikam Microwave 1.0CuFt E1100 Black,Fabrikam,Black,71.36999999999999,139.99,699.95,0803,Microwaves,08,Home Appliances,2016-02-28,1819,9,1
424000,2,2016-02-01,2016-02-28,2016-03-05,1668458,0,2114,1,Male,Robert Jonas,Danville,IL,Illinois,61832,1990-12-22,Contoso Water Heater 1.5GPM E0800 Red,Contoso,Red,131.28,257.5,257.5,0804,Water Heaters,08,Home Appliances,2016-02-28,1819,9,1
425000,1,2016-02-01,2016-02-29,2016-03-15,1657885,0,1311,2,Male,Kurt Moore,Poughkeepsie,NY,New York,12603,1966-05-28,Contoso Digital Camera/Camcorder USB Cable E324 White,Contoso,White,14.28,28,56,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2016-02-29,1818,5,1
425000,2,2016-02-01,2016-02-29,2016-03-15,1657885,0,1591,2,Male,Kurt Moore,Poughkeepsie,NY,New York,12603,1966-05-28,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Silver,5.819999999999999,12.66,25.32,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-02-29,1818,5,1
425000,3,2016-02-01,2016-02-29,2016-03-15,1657885,0,309,3,Male,Kurt Moore,Poughkeepsie,NY,New York,12603,1966-05-28,SV Car Video LCD7W M7081 Silver,Southridge Video,Silver,229.47,499,1497,0205,Car Video,02,TV and Video,2016-02-29,1818,5,1
425000,4,2016-02-01,2016-02-29,2016-03-15,1657885,0,1449,1,Male,Kurt Moore,Poughkeepsie,NY,New York,12603,1966-05-28,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,Gold,137.96,300,300,0503,Touch Screen Phones,05,Cell phones,2016-02-29,1818,5,1
426004,1,2016-03-01,2016-03-01,2016-03-07,1500391,0,144,3,Male,Mark Higgins,Victor,IA,Iowa,52347,1978-08-14,"Adventure Works 15.6"" LCD TV M130W Brown",Adventure Works,Brown,152.94,299.98999999999995,899.9699999999998,0201,Televisions,02,TV and Video,2016-03-01,1817,1,0
426007,1,2016-03-01,2016-03-01,2016-03-10,1680645,0,447,2,Female,Thu Gilder,Fort Lauderdale,FL,Florida,33301,1949-02-15,WWI Desktop PC1.80 E1800 Black,Wide World Importers,Black,117.21000000000001,229.9,459.8,0303,Desktops,03,Computers,2016-03-01,1817,6,1
430003,1,2016-03-01,2016-03-05,2016-03-11,1478631,0,2014,2,Female,Linda Leach,Silverdale,WA,Washington,98383,1947-01-06,Fabrikam Microwave 2.2CuFt M1250 Blue,Fabrikam,Blue,91.97,199.99,399.98,0803,Microwaves,08,Home Appliances,2016-03-05,1813,3,1
430003,2,2016-03-01,2016-03-05,2016-03-11,1478631,0,104,1,Female,Linda Leach,Silverdale,WA,Washington,98383,1947-01-06,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,White,52.879999999999995,115,115,0106,Bluetooth Headphones,01,Audio,2016-03-05,1813,3,1
430003,3,2016-03-01,2016-03-05,2016-03-11,1478631,0,1914,3,Female,Linda Leach,Silverdale,WA,Washington,98383,1947-01-06,Fabrikam Refrigerator 1.7CuFt E1200 Silver,Fabrikam,Silver,66.27,129.99,389.97,0802,Refrigerators,08,Home Appliances,2016-03-05,1813,3,1
430005,1,2016-03-01,2016-03-05,2016-03-13,1745076,0,639,2,Female,Jeannie Alicea,Grand Rapids,MI,Michigan,49546,1974-10-25,WWI Screen 125in M1611 Silver,Wide World Importers,Silver,152.08,459,918,0305,Projectors & Screens,03,Computers,2016-03-05,1813,2,1
430013,1,2016-03-01,2016-03-05,2016-03-10,1236256,0,2059,8,Male,Joseph Hutchens,Golden Valley,MN,Minnesota,55427,1983-03-08,Contoso Microwave 0.9CuFt E0090 White,Contoso,White,50.98,99.99000000000001,799.9200000000001,0803,Microwaves,08,Home Appliances,2016-03-05,1813,1,0
432003,1,2016-03-01,2016-03-07,2016-03-14,1729878,0,1647,1,Female,Kathryn Galloway,Minneapolis,MN,Minnesota,55402,2001-05-27,Contoso DVD 12-Inch Player Portable M400 Black,Contoso,Black,82.77,179.99,179.99,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-03-07,1811,3,1
432003,2,2016-03-01,2016-03-07,2016-03-14,1729878,0,2143,4,Female,Kathryn Galloway,Minneapolis,MN,Minnesota,55402,2001-05-27,Adventure Works Coffee Maker Auto 5C E090 Black,Adventure Works,Black,83.1,163,652,0805,Coffee Machines,08,Home Appliances,2016-03-07,1811,3,1
433004,1,2016-03-01,2016-03-08,2016-03-20,1299894,0,424,2,Female,Tamiko Elliott,Pittsburgh,PA,Pennsylvania,15219,1952-03-15,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,539.9,0303,Desktops,03,Computers,2016-03-08,1810,2,1
433004,2,2016-03-01,2016-03-08,2016-03-20,1299894,0,1628,1,Female,Tamiko Elliott,Pittsburgh,PA,Pennsylvania,15219,1952-03-15,Contoso DVD 58 DVD Storage Binder M55 Black,Contoso,Black,6.39,13.89,13.89,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-03-08,1810,2,1
434001,1,2016-03-01,2016-03-09,2016-03-11,1492176,0,335,1,Female,Margaret Mattson,Otho,IA,Iowa,50569,1993-11-11,SV Car Video LCD9.2W X9281 Brown,Southridge Video,Brown,287.91999999999996,869,869,0205,Car Video,02,TV and Video,2016-03-09,1809,9,1
435003,1,2016-03-01,2016-03-10,2016-03-18,1324742,0,1761,2,Female,Gina Dorman,Atlanta,GA,Georgia,30303,1935-04-10,MGS Combat Flight Simulator 2 M400,Tailspin Toys,Black,33.75,73.39,146.78,0702,Download Games,07,Games and Toys,2016-03-10,1808,3,1
435003,2,2016-03-01,2016-03-10,2016-03-18,1324742,0,1006,2,Female,Gina Dorman,Atlanta,GA,Georgia,30303,1935-04-10,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum,Orange,96.08,290,580,0401,Digital Cameras,04,Cameras and camcorders,2016-03-10,1808,3,1
435003,3,2016-03-01,2016-03-10,2016-03-18,1324742,0,1642,5,Female,Gina Dorman,Atlanta,GA,Georgia,30303,1935-04-10,Contoso DVD External DVD Burner M200 Black,Contoso,Black,26.62,57.879999999999995,289.4,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-03-10,1808,3,1
435005,1,2016-03-01,2016-03-10,2016-03-17,1713539,0,222,2,Male,Timothy Torres,Worcester,MA,Massachusetts,1608,1950-05-12,Litware Home Theater System 5.1 Channel M515 Silver,Litware,Silver,261.66,569,1138,0203,Home Theater System,02,TV and Video,2016-03-10,1808,2,1
484002,1,2016-04-01,2016-04-28,2016-05-08,1891647,0,184,9,Female,Margaret Santiago,La Mesa,CA,California,91941,1949-06-21,SV 16xDVD E340 Silver,Southridge Video,Silver,45.53,99,891,0202,VCD & DVD,02,TV and Video,2016-04-28,1759,8,1
484002,2,2016-04-01,2016-04-28,2016-05-08,1891647,0,2415,7,Female,Margaret Santiago,La Mesa,CA,California,91941,1949-06-21,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Silver,Litware,Silver,18.779999999999998,36.83,257.81,0808,Fans,08,Home Appliances,2016-04-28,1759,8,1
484008,1,2016-04-01,2016-04-28,2016-05-01,1430718,0,119,1,Female,Sherry Holloway,Indianapolis,IN,Indiana,46204,2001-10-19,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Silver,61.17,119.99000000000001,119.99000000000001,0201,Televisions,02,TV and Video,2016-04-28,1759,5,1
484008,2,2016-04-01,2016-04-28,2016-05-01,1430718,0,1080,3,Female,Sherry Holloway,Indianapolis,IN,Indiana,46204,2001-10-19,Contoso SLR Camera X143 Silver,Contoso,Silver,214.03,646,1938,0402,Digital SLR Cameras,04,Cameras and camcorders,2016-04-28,1759,5,1
484008,3,2016-04-01,2016-04-28,2016-05-01,1430718,0,2299,2,Female,Sherry Holloway,Indianapolis,IN,Indiana,46204,2001-10-19,Proseware Wall Lamp E0315 Grey,Proseware,Grey,52,101.99000000000001,203.98000000000002,0806,Lamps,08,Home Appliances,2016-04-28,1759,5,1
486000,1,2016-04-01,2016-04-30,2016-05-08,1349711,0,143,1,Female,Belle Gaunt,Martinsville,VA,Virginia,24112,1940-07-21,"Adventure Works 15.6"" LCD TV M130W White",Adventure Works,White,152.94,299.98999999999995,299.98999999999995,0201,Televisions,02,TV and Video,2016-04-30,1757,2,1
486000,2,2016-04-01,2016-04-30,2016-05-08,1349711,0,2086,5,Female,Belle Gaunt,Martinsville,VA,Virginia,24112,1940-07-21,Contoso Water Heater 4.3GPM M1250 White,Contoso,White,403.53,877.5,4387.5,0804,Water Heaters,08,Home Appliances,2016-04-30,1757,2,1
486001,1,2016-04-01,2016-04-30,2016-05-08,1539575,0,1077,10,Male,Robert Burns,Portland,PA,Pennsylvania,97205,1959-11-14,"Contoso SLR Camera 35"" X358 Black",Contoso,Black,188.19,568,5680,0402,Digital SLR Cameras,04,Cameras and camcorders,2016-04-30,1757,5,1
486001,2,2016-04-01,2016-04-30,2016-05-08,1539575,0,1259,1,Male,Robert Burns,Portland,PA,Pennsylvania,97205,1959-11-14,Contoso Cyber Shot Digital Cameras Adapter E306 Black,Contoso,Black,20.39,39.99,39.99,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2016-04-30,1757,5,1
486001,3,2016-04-01,2016-04-30,2016-05-08,1539575,0,1185,1,Male,Robert Burns,Portland,PA,Pennsylvania,97205,1959-11-14,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange",Fabrikam,Orange,404.68,880,880,0405,Camcorders,04,Cameras and camcorders,2016-04-30,1757,5,1
486010,1,2016-04-01,2016-04-30,2016-05-04,2037292,0,1924,4,Male,Alojz Mašek,Saint Cloud,MN,Minnesota,56303,1959-12-08,Fabrikam Refrigerator 4.6CuFt E2800 Blue,Fabrikam,Blue,152.94,299.98999999999995,1199.9599999999998,0802,Refrigerators,08,Home Appliances,2016-04-30,1757,1,0
491003,1,2016-05-01,2016-05-05,2016-05-15,1888089,0,86,2,Female,Brenda Cuyler,Kenton,TN,Tennessee,38233,1991-10-06,NT Wireless Bluetooth Stereo Headphones M402 Black,Northwind Traders,Black,45.98,99.99000000000001,199.98000000000002,0106,Bluetooth Headphones,01,Audio,2016-05-05,1752,7,1
491003,2,2016-05-01,2016-05-05,2016-05-15,1888089,0,731,6,Female,Brenda Cuyler,Kenton,TN,Tennessee,38233,1991-10-06,Proseware Ink Jet Wireless All-In-One Printer M400 Green,Proseware,Green,59.32,129,774,0306,"Printers, Scanners & Fax",03,Computers,2016-05-05,1752,7,1
491003,3,2016-05-01,2016-05-05,2016-05-15,1888089,0,135,2,Female,Brenda Cuyler,Kenton,TN,Tennessee,38233,1991-10-06,"Adventure Works 20"" LCD HDTV M120 White",Adventure Works,White,160.93,349.95,699.9,0201,Televisions,02,TV and Video,2016-05-05,1752,7,1
491003,4,2016-05-01,2016-05-05,2016-05-15,1888089,0,1424,3,Female,Brenda Cuyler,Kenton,TN,Tennessee,38233,1991-10-06,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,Black,91.97,200,600,0503,Touch Screen Phones,05,Cell phones,2016-05-05,1752,7,1
491003,5,2016-05-01,2016-05-05,2016-05-15,1888089,0,1409,3,Female,Brenda Cuyler,Kenton,TN,Tennessee,38233,1991-10-06,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589,1767,0503,Touch Screen Phones,05,Cell phones,2016-05-05,1752,7,1
491003,6,2016-05-01,2016-05-05,2016-05-15,1888089,0,1210,2,Female,Brenda Cuyler,Kenton,TN,Tennessee,38233,1991-10-06,Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey,Fabrikam,Grey,395.47999999999996,860,1720,0405,Camcorders,04,Cameras and camcorders,2016-05-05,1752,7,1
491003,7,2016-05-01,2016-05-05,2016-05-15,1888089,0,1607,5,Female,Brenda Cuyler,Kenton,TN,Tennessee,38233,1991-10-06,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,82.77,179.99,899.95,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-05-05,1752,7,1
497008,1,2016-05-01,2016-05-11,2016-05-20,1645532,0,124,6,Female,Katrina Watson,Las Vegas,NV,Nevada,89109,1996-03-12,"Adventure Works 19"" Portable LCD HDTV M110 White",Adventure Works,White,128.76,279.98999999999995,1679.9399999999996,0201,Televisions,02,TV and Video,2016-05-11,1746,6,1
497008,2,2016-05-01,2016-05-11,2016-05-20,1645532,0,549,6,Female,Katrina Watson,Las Vegas,NV,Nevada,89109,1996-03-12,Proseware Screen 85in E1010 Black,Proseware,Black,70.86999999999999,139,834,0305,Projectors & Screens,03,Computers,2016-05-11,1746,6,1
497008,3,2016-05-01,2016-05-11,2016-05-20,1645532,0,450,3,Female,Katrina Watson,Las Vegas,NV,Nevada,89109,1996-03-12,WWI Desktop PC2.33 X2330 Brown,Wide World Importers,Brown,304.47999999999996,919,2757,0303,Desktops,03,Computers,2016-05-11,1746,6,1
497008,4,2016-05-01,2016-05-11,2016-05-20,1645532,0,1419,7,Female,Katrina Watson,Las Vegas,NV,Nevada,89109,1996-03-12,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.64999999999999,258,1806,0503,Touch Screen Phones,05,Cell phones,2016-05-11,1746,6,1
497008,5,2016-05-01,2016-05-11,2016-05-20,1645532,0,449,1,Female,Katrina Watson,Las Vegas,NV,Nevada,89109,1996-03-12,WWI Desktop PC3.0 M0300 Black,Wide World Importers,Black,160.49,349,349,0303,Desktops,03,Computers,2016-05-11,1746,6,1
497008,6,2016-05-01,2016-05-11,2016-05-20,1645532,0,1618,1,Female,Katrina Watson,Las Vegas,NV,Nevada,89109,1996-03-12,Contoso DVD Player M120 White,Contoso,White,27.130000000000003,58.99,58.99,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-05-11,1746,6,1
498002,1,2016-05-01,2016-05-12,2016-05-18,1931525,0,1612,8,Male,Victor Almeida,Saginaw,MI,Michigan,48607,1943-09-01,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,82.77,179.99,1439.92,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-05-12,1745,1,0
498010,1,2016-05-01,2016-05-12,2016-05-18,1896531,0,180,7,Male,Harold Vang,Peekskill,NY,New York,10566,1982-04-07,SV 8xDVD E100 Silver,Southridge Video,Silver,35.18,69,483,0202,VCD & DVD,02,TV and Video,2016-05-12,1745,2,1
498010,2,2016-05-01,2016-05-12,2016-05-18,1896531,0,1604,2,Male,Harold Vang,Peekskill,NY,New York,10566,1982-04-07,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Black,86.14,259.98999999999995,519.9799999999999,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-05-12,1745,2,1
500007,1,2016-05-01,2016-05-14,2016-05-23,2018421,0,1622,1,Male,Martin Krátký,Cleveland,OH,Ohio,44115,1975-08-18,Contoso DVD Recorder L200 Black,Contoso,Black,72.56,219,219,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-05-14,1743,3,1
500007,2,2016-05-01,2016-05-14,2016-05-23,2018421,0,1427,8,Male,Martin Krátký,Cleveland,OH,Ohio,44115,1975-08-18,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,Grey,105.77,230,1840,0503,Touch Screen Phones,05,Cell phones,2016-05-14,1743,3,1
500007,3,2016-05-01,2016-05-14,2016-05-23,2018421,0,158,3,Male,Martin Krátký,Cleveland,OH,Ohio,44115,1975-08-18,"Adventure Works 37"" 1080p LCD HDTV M150W Black",Adventure Works,Black,505.85,1099.99,3299.9700000000003,0201,Televisions,02,TV and Video,2016-05-14,1743,3,1
500009,1,2016-05-01,2016-05-14,2016-05-28,1351590,0,176,8,Male,Otis Washington,Glendale,AZ,Arizona,85301,1989-09-16,SV 16xDVD M360 Black,Southridge Video,Black,58.36,126.9,1015.2,0202,VCD & DVD,02,TV and Video,2016-05-14,1743,1,0
503003,1,2016-05-01,2016-05-17,2016-05-29,1855347,0,2043,7,Female,Anna Johnson,Beaverton,OR,Oregon,97005,1971-12-23,Litware Microwave 1.5CuFt X110 Black,Litware,Black,220.64,665.9399999999999,4661.58,0803,Microwaves,08,Home Appliances,2016-01-27,1851,2,1
503003,2,2016-05-01,2016-05-17,2016-05-29,1855347,0,1624,1,Female,Anna Johnson,Beaverton,OR,Oregon,97005,1971-12-23,Contoso DVD Recorder L220 White,Contoso,White,72.56,219,219,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-01-27,1851,2,1
506000,1,2016-05-01,2016-05-20,2016-05-29,1750248,0,75,1,Female,Amy Jones,Schaumburg,IL,Illinois,60173,1998-07-14,NT Bluetooth Active Headphones E202 White,Northwind Traders,White,17.45,37.949999999999996,37.949999999999996,0106,Bluetooth Headphones,01,Audio,2016-05-20,1737,1,0
506007,1,2016-05-01,2016-05-20,2016-05-25,1790366,0,2457,3,Female,Katherine Graves,Anchorage,AK,Alaska,99501,1980-04-25,Litware USB Foam Fan E1301 Black,Litware,Black,10.19,19.99,59.97,0808,Fans,08,Home Appliances,2016-05-20,1737,5,1
509000,1,2016-05-01,2016-05-23,2016-06-01,1697895,0,189,4,Female,Nathalie Baker,Fort Kent,ME,Maine,4743,1981-07-27,SV 16xDVD M360 Silver,Southridge Video,Silver,58.36,126.9,507.6,0202,VCD & DVD,02,TV and Video,2016-05-23,1734,1,0
511005,1,2016-05-01,2016-05-25,2016-06-05,1240904,0,105,9,Male,Marion Stromain,Toms River,NJ,New Jersey,8753,1979-06-23,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Wide World Importers,Pink,52.879999999999995,115,1035,0106,Bluetooth Headphones,01,Audio,2016-05-25,1732,6,1
511005,2,2016-05-01,2016-05-25,2016-06-05,1240904,0,452,1,Male,Marion Stromain,Toms River,NJ,New Jersey,8753,1979-06-23,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Red,112.14,219.95000000000002,219.95000000000002,0303,Desktops,03,Computers,2016-05-25,1732,6,1
511005,3,2016-05-01,2016-05-25,2016-06-05,1240904,0,1681,2,Male,Marion Stromain,Toms River,NJ,New Jersey,8753,1979-06-23,MGS Hand Games men M300 Silver,Tailspin Toys,Silver,3.17,6.89,13.78,0701,Boxed Games,07,Games and Toys,2016-05-25,1732,6,1
511005,4,2016-05-01,2016-05-25,2016-06-05,1240904,0,277,7,Male,Marion Stromain,Toms River,NJ,New Jersey,8753,1979-06-23,Contoso Home Theater System 4.1 Channel M1420 White,Contoso,White,244.72,480,3360,0203,Home Theater System,02,TV and Video,2016-05-25,1732,6,1
511005,5,2016-05-01,2016-05-25,2016-06-05,1240904,0,1667,7,Male,Marion Stromain,Toms River,NJ,New Jersey,8753,1979-06-23,MGS Hand Games for kids E300 Black,Tailspin Toys,Black,2.8,5.5,38.5,0701,Boxed Games,07,Games and Toys,2016-05-25,1732,6,1
514011,1,2016-05-01,2016-05-28,2016-06-04,1531024,0,1704,2,Female,Andrea Neighbors,Oakland,CA,California,94612,1938-04-10,SV Hand Games for students E40 Silver,Southridge Video,Silver,3.56,6.99,13.98,0701,Boxed Games,07,Games and Toys,2016-05-28,1729,2,1
514011,2,2016-05-01,2016-05-28,2016-06-04,1531024,0,456,3,Female,Andrea Neighbors,Oakland,CA,California,94612,1938-04-10,WWI Desktop PC2.30 M2300 White,Wide World Importers,White,257.06,559,1677,0303,Desktops,03,Computers,2016-05-28,1729,2,1
518000,1,2016-06-01,2016-06-01,2016-06-08,1275496,0,1577,3,Female,Anette Sawyers,Providence,RI,Rhode Island,2908,1996-10-11,SV DVD Recorder L200 Black,Southridge Video,Black,72.56,219,657,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-06-01,1725,2,1
518000,2,2016-06-01,2016-06-01,2016-06-08,1275496,0,66,5,Female,Anette Sawyers,Providence,RI,Rhode Island,2908,1996-10-11,NT Bluetooth Stereo Headphones E52 Blue,Northwind Traders,Blue,13.1,25.69,128.45000000000002,0106,Bluetooth Headphones,01,Audio,2016-06-01,1725,2,1
518008,1,2016-06-01,2016-06-01,2016-06-09,1292543,0,434,1,Female,Kathryn Rast,Pittsburgh,PA,Pennsylvania,15212,1995-09-20,Adventure Works Desktop PC2.30 MD230 White,Adventure Works,White,275.46,599,599,0303,Desktops,03,Computers,2016-06-01,1725,3,1
518008,2,2016-06-01,2016-06-01,2016-06-09,1292543,0,46,2,Female,Kathryn Rast,Pittsburgh,PA,Pennsylvania,15212,1995-09-20,WWI 1GB Pulse Smart pen E50 White,Wide World Importers,White,76.45,149.95000000000002,299.90000000000003,0104,Recording Pen,01,Audio,2016-06-01,1725,3,1
520004,1,2016-06-01,2016-06-03,2016-06-10,1742438,0,1810,8,Female,Margaret Merritt,Tampa,FL,Florida,33634,1941-08-02,MGS Bicycle Card Games2009 E166,Tailspin Toys,Blue,16.310000000000002,32,256,0702,Download Games,07,Games and Toys,2016-06-03,1723,4,1
520004,2,2016-06-01,2016-06-03,2016-06-10,1742438,0,2088,3,Female,Margaret Merritt,Tampa,FL,Florida,33634,1941-08-02,Contoso Water Heater 2.6GPM E0900 White,Contoso,White,258.98999999999995,508,1524,0804,Water Heaters,08,Home Appliances,2016-06-03,1723,4,1
